date,Search Interest,Keyword,Category
2021-01-17,41.891891891891895,straight jeans,Jeans
2021-01-24,43.24324324324324,straight jeans,Jeans
2021-01-31,41.891891891891895,straight jeans,Jeans
2021-02-07,43.24324324324324,straight jeans,Jeans
2021-02-14,50.0,straight jeans,Jeans
2021-02-21,50.0,straight jeans,Jeans
2021-02-28,48.64864864864865,straight jeans,Jeans
2021-03-07,51.35135135135135,straight jeans,Jeans
2021-03-14,54.054054054054056,straight jeans,Jeans
2021-03-21,50.0,straight jeans,Jeans
2021-03-28,47.2972972972973,straight jeans,Jeans
2021-04-04,47.2972972972973,straight jeans,Jeans
2021-04-11,47.2972972972973,straight jeans,Jeans
2021-04-18,48.64864864864865,straight jeans,Jeans
2021-04-25,44.5945945945946,straight jeans,Jeans
2021-05-02,45.94594594594595,straight jeans,Jeans
2021-05-09,44.5945945945946,straight jeans,Jeans
2021-05-16,41.891891891891895,straight jeans,Jeans
2021-05-23,37.83783783783784,straight jeans,Jeans
2021-05-30,37.83783783783784,straight jeans,Jeans
2021-06-06,32.432432432432435,straight jeans,Jeans
2021-06-13,32.432432432432435,straight jeans,Jeans
2021-06-20,33.78378378378378,straight jeans,Jeans
2021-06-27,35.13513513513514,straight jeans,Jeans
2021-07-04,32.432432432432435,straight jeans,Jeans
2021-07-11,35.13513513513514,straight jeans,Jeans
2021-07-18,37.83783783783784,straight jeans,Jeans
2021-07-25,40.54054054054054,straight jeans,Jeans
2021-08-01,47.2972972972973,straight jeans,Jeans
2021-08-08,44.5945945945946,straight jeans,Jeans
2021-08-15,51.35135135135135,straight jeans,Jeans
2021-08-22,47.2972972972973,straight jeans,Jeans
2021-08-29,47.2972972972973,straight jeans,Jeans
2021-09-05,50.0,straight jeans,Jeans
2021-09-12,51.35135135135135,straight jeans,Jeans
2021-09-19,50.0,straight jeans,Jeans
2021-09-26,52.702702702702695,straight jeans,Jeans
2021-10-03,54.054054054054056,straight jeans,Jeans
2021-10-10,55.4054054054054,straight jeans,Jeans
2021-10-17,55.4054054054054,straight jeans,Jeans
2021-10-24,50.0,straight jeans,Jeans
2021-10-31,55.4054054054054,straight jeans,Jeans
2021-11-07,62.16216216216216,straight jeans,Jeans
2021-11-14,59.45945945945946,straight jeans,Jeans
2021-11-21,81.08108108108108,straight jeans,Jeans
2021-11-28,66.21621621621621,straight jeans,Jeans
2021-12-05,62.16216216216216,straight jeans,Jeans
2021-12-12,52.702702702702695,straight jeans,Jeans
2021-12-19,50.0,straight jeans,Jeans
2021-12-26,63.51351351351351,straight jeans,Jeans
2022-01-02,56.75675675675676,straight jeans,Jeans
2022-01-09,58.108108108108105,straight jeans,Jeans
2022-01-16,50.0,straight jeans,Jeans
2022-01-23,56.75675675675676,straight jeans,Jeans
2022-01-30,58.108108108108105,straight jeans,Jeans
2022-02-06,58.108108108108105,straight jeans,Jeans
2022-02-13,59.45945945945946,straight jeans,Jeans
2022-02-20,64.86486486486487,straight jeans,Jeans
2022-02-27,60.810810810810814,straight jeans,Jeans
2022-03-06,58.108108108108105,straight jeans,Jeans
2022-03-13,62.16216216216216,straight jeans,Jeans
2022-03-20,56.75675675675676,straight jeans,Jeans
2022-03-27,54.054054054054056,straight jeans,Jeans
2022-04-03,55.4054054054054,straight jeans,Jeans
2022-04-10,48.64864864864865,straight jeans,Jeans
2022-04-17,47.2972972972973,straight jeans,Jeans
2022-04-24,48.64864864864865,straight jeans,Jeans
2022-05-01,44.5945945945946,straight jeans,Jeans
2022-05-08,41.891891891891895,straight jeans,Jeans
2022-05-15,36.486486486486484,straight jeans,Jeans
2022-05-22,36.486486486486484,straight jeans,Jeans
2022-05-29,36.486486486486484,straight jeans,Jeans
2022-06-05,35.13513513513514,straight jeans,Jeans
2022-06-12,32.432432432432435,straight jeans,Jeans
2022-06-19,35.13513513513514,straight jeans,Jeans
2022-06-26,33.78378378378378,straight jeans,Jeans
2022-07-03,35.13513513513514,straight jeans,Jeans
2022-07-10,40.54054054054054,straight jeans,Jeans
2022-07-17,41.891891891891895,straight jeans,Jeans
2022-07-24,47.2972972972973,straight jeans,Jeans
2022-07-31,54.054054054054056,straight jeans,Jeans
2022-08-07,52.702702702702695,straight jeans,Jeans
2022-08-14,52.702702702702695,straight jeans,Jeans
2022-08-21,52.702702702702695,straight jeans,Jeans
2022-08-28,52.702702702702695,straight jeans,Jeans
2022-09-04,54.054054054054056,straight jeans,Jeans
2022-09-11,54.054054054054056,straight jeans,Jeans
2022-09-18,54.054054054054056,straight jeans,Jeans
2022-09-25,60.810810810810814,straight jeans,Jeans
2022-10-02,64.86486486486487,straight jeans,Jeans
2022-10-09,62.16216216216216,straight jeans,Jeans
2022-10-16,66.21621621621621,straight jeans,Jeans
2022-10-23,58.108108108108105,straight jeans,Jeans
2022-10-30,55.4054054054054,straight jeans,Jeans
2022-11-06,60.810810810810814,straight jeans,Jeans
2022-11-13,63.51351351351351,straight jeans,Jeans
2022-11-20,87.83783783783784,straight jeans,Jeans
2022-11-27,71.62162162162163,straight jeans,Jeans
2022-12-04,64.86486486486487,straight jeans,Jeans
2022-12-11,64.86486486486487,straight jeans,Jeans
2022-12-18,56.75675675675676,straight jeans,Jeans
2022-12-25,70.27027027027027,straight jeans,Jeans
2023-01-01,59.45945945945946,straight jeans,Jeans
2023-01-08,60.810810810810814,straight jeans,Jeans
2023-01-15,59.45945945945946,straight jeans,Jeans
2023-01-22,58.108108108108105,straight jeans,Jeans
2023-01-29,59.45945945945946,straight jeans,Jeans
2023-02-05,54.054054054054056,straight jeans,Jeans
2023-02-12,56.75675675675676,straight jeans,Jeans
2023-02-19,62.16216216216216,straight jeans,Jeans
2023-02-26,56.75675675675676,straight jeans,Jeans
2023-03-05,58.108108108108105,straight jeans,Jeans
2023-03-12,55.4054054054054,straight jeans,Jeans
2023-03-19,56.75675675675676,straight jeans,Jeans
2023-03-26,52.702702702702695,straight jeans,Jeans
2023-04-02,50.0,straight jeans,Jeans
2023-04-09,50.0,straight jeans,Jeans
2023-04-16,48.64864864864865,straight jeans,Jeans
2023-04-23,48.64864864864865,straight jeans,Jeans
2023-04-30,48.64864864864865,straight jeans,Jeans
2023-05-07,43.24324324324324,straight jeans,Jeans
2023-05-14,43.24324324324324,straight jeans,Jeans
2023-05-21,44.5945945945946,straight jeans,Jeans
2023-05-28,43.24324324324324,straight jeans,Jeans
2023-06-04,40.54054054054054,straight jeans,Jeans
2023-06-11,40.54054054054054,straight jeans,Jeans
2023-06-18,40.54054054054054,straight jeans,Jeans
2023-06-25,39.189189189189186,straight jeans,Jeans
2023-07-02,39.189189189189186,straight jeans,Jeans
2023-07-09,39.189189189189186,straight jeans,Jeans
2023-07-16,44.5945945945946,straight jeans,Jeans
2023-07-23,48.64864864864865,straight jeans,Jeans
2023-07-30,51.35135135135135,straight jeans,Jeans
2023-08-06,51.35135135135135,straight jeans,Jeans
2023-08-13,54.054054054054056,straight jeans,Jeans
2023-08-20,54.054054054054056,straight jeans,Jeans
2023-08-27,48.64864864864865,straight jeans,Jeans
2023-09-03,55.4054054054054,straight jeans,Jeans
2023-09-10,55.4054054054054,straight jeans,Jeans
2023-09-17,60.810810810810814,straight jeans,Jeans
2023-09-24,63.51351351351351,straight jeans,Jeans
2023-10-01,63.51351351351351,straight jeans,Jeans
2023-10-08,70.27027027027027,straight jeans,Jeans
2023-10-15,68.91891891891892,straight jeans,Jeans
2023-10-22,64.86486486486487,straight jeans,Jeans
2023-10-29,63.51351351351351,straight jeans,Jeans
2023-11-05,68.91891891891892,straight jeans,Jeans
2023-11-12,71.62162162162163,straight jeans,Jeans
2023-11-19,86.48648648648648,straight jeans,Jeans
2023-11-26,79.72972972972973,straight jeans,Jeans
2023-12-03,71.62162162162163,straight jeans,Jeans
2023-12-10,68.91891891891892,straight jeans,Jeans
2023-12-17,60.810810810810814,straight jeans,Jeans
2023-12-24,74.32432432432432,straight jeans,Jeans
2023-12-31,68.91891891891892,straight jeans,Jeans
2024-01-07,63.51351351351351,straight jeans,Jeans
2024-01-14,66.21621621621621,straight jeans,Jeans
2024-01-21,64.86486486486487,straight jeans,Jeans
2024-01-28,63.51351351351351,straight jeans,Jeans
2024-02-04,60.810810810810814,straight jeans,Jeans
2024-02-11,58.108108108108105,straight jeans,Jeans
2024-02-18,66.21621621621621,straight jeans,Jeans
2024-02-25,63.51351351351351,straight jeans,Jeans
2024-03-03,60.810810810810814,straight jeans,Jeans
2024-03-10,60.810810810810814,straight jeans,Jeans
2024-03-17,59.45945945945946,straight jeans,Jeans
2024-03-24,59.45945945945946,straight jeans,Jeans
2024-03-31,54.054054054054056,straight jeans,Jeans
2024-04-07,52.702702702702695,straight jeans,Jeans
2024-04-14,48.64864864864865,straight jeans,Jeans
2024-04-21,54.054054054054056,straight jeans,Jeans
2024-04-28,48.64864864864865,straight jeans,Jeans
2024-05-05,45.94594594594595,straight jeans,Jeans
2024-05-12,45.94594594594595,straight jeans,Jeans
2024-05-19,45.94594594594595,straight jeans,Jeans
2024-05-26,40.54054054054054,straight jeans,Jeans
2024-06-02,40.54054054054054,straight jeans,Jeans
2024-06-09,39.189189189189186,straight jeans,Jeans
2024-06-16,37.83783783783784,straight jeans,Jeans
2024-06-23,37.83783783783784,straight jeans,Jeans
2024-06-30,40.54054054054054,straight jeans,Jeans
2024-07-07,39.189189189189186,straight jeans,Jeans
2024-07-14,41.891891891891895,straight jeans,Jeans
2024-07-21,48.64864864864865,straight jeans,Jeans
2024-07-28,50.0,straight jeans,Jeans
2024-08-04,54.054054054054056,straight jeans,Jeans
2024-08-11,59.45945945945946,straight jeans,Jeans
2024-08-18,60.810810810810814,straight jeans,Jeans
2024-08-25,58.108108108108105,straight jeans,Jeans
2024-09-01,59.45945945945946,straight jeans,Jeans
2024-09-08,62.16216216216216,straight jeans,Jeans
2024-09-15,63.51351351351351,straight jeans,Jeans
2024-09-22,67.56756756756756,straight jeans,Jeans
2024-09-29,63.51351351351351,straight jeans,Jeans
2024-10-06,66.21621621621621,straight jeans,Jeans
2024-10-13,72.97297297297297,straight jeans,Jeans
2024-10-20,71.62162162162163,straight jeans,Jeans
2024-10-27,68.91891891891892,straight jeans,Jeans
2024-11-03,62.16216216216216,straight jeans,Jeans
2024-11-10,75.67567567567568,straight jeans,Jeans
2024-11-17,78.37837837837837,straight jeans,Jeans
2024-11-24,100.0,straight jeans,Jeans
2024-12-01,85.13513513513513,straight jeans,Jeans
2024-12-08,75.67567567567568,straight jeans,Jeans
2024-12-15,70.27027027027027,straight jeans,Jeans
2024-12-22,75.67567567567568,straight jeans,Jeans
2024-12-29,83.78378378378379,straight jeans,Jeans
2025-01-05,67.56756756756756,straight jeans,Jeans
2025-01-12,66.21621621621621,straight jeans,Jeans
2025-01-19,67.56756756756756,straight jeans,Jeans
2025-01-26,67.56756756756756,straight jeans,Jeans
2025-02-02,67.56756756756756,straight jeans,Jeans
2025-02-09,63.51351351351351,straight jeans,Jeans
2025-02-16,68.91891891891892,straight jeans,Jeans
2020-02-16,50.0,slim jeans,Jeans
2020-02-23,44.73684210526316,slim jeans,Jeans
2020-03-01,42.10526315789473,slim jeans,Jeans
2020-03-08,39.473684210526315,slim jeans,Jeans
2020-03-15,23.684210526315788,slim jeans,Jeans
2020-03-22,23.684210526315788,slim jeans,Jeans
2020-03-29,26.31578947368421,slim jeans,Jeans
2020-04-05,26.31578947368421,slim jeans,Jeans
2020-04-12,31.57894736842105,slim jeans,Jeans
2020-04-19,34.21052631578947,slim jeans,Jeans
2020-04-26,34.21052631578947,slim jeans,Jeans
2020-05-03,34.21052631578947,slim jeans,Jeans
2020-05-10,42.10526315789473,slim jeans,Jeans
2020-05-17,36.84210526315789,slim jeans,Jeans
2020-05-24,34.21052631578947,slim jeans,Jeans
2020-05-31,28.947368421052634,slim jeans,Jeans
2020-06-07,34.21052631578947,slim jeans,Jeans
2020-06-14,39.473684210526315,slim jeans,Jeans
2020-06-21,36.84210526315789,slim jeans,Jeans
2020-06-28,39.473684210526315,slim jeans,Jeans
2020-07-05,36.84210526315789,slim jeans,Jeans
2020-07-12,39.473684210526315,slim jeans,Jeans
2020-07-19,36.84210526315789,slim jeans,Jeans
2020-07-26,36.84210526315789,slim jeans,Jeans
2020-08-02,39.473684210526315,slim jeans,Jeans
2020-08-09,39.473684210526315,slim jeans,Jeans
2020-08-16,39.473684210526315,slim jeans,Jeans
2020-08-23,36.84210526315789,slim jeans,Jeans
2020-08-30,39.473684210526315,slim jeans,Jeans
2020-09-06,42.10526315789473,slim jeans,Jeans
2020-09-13,42.10526315789473,slim jeans,Jeans
2020-09-20,42.10526315789473,slim jeans,Jeans
2020-09-27,50.0,slim jeans,Jeans
2020-10-04,52.63157894736842,slim jeans,Jeans
2020-10-11,50.0,slim jeans,Jeans
2020-10-18,50.0,slim jeans,Jeans
2020-10-25,47.368421052631575,slim jeans,Jeans
2020-11-01,39.473684210526315,slim jeans,Jeans
2020-11-08,52.63157894736842,slim jeans,Jeans
2020-11-15,55.26315789473685,slim jeans,Jeans
2020-11-22,68.42105263157895,slim jeans,Jeans
2020-11-29,65.78947368421053,slim jeans,Jeans
2020-12-06,63.1578947368421,slim jeans,Jeans
2020-12-13,57.89473684210527,slim jeans,Jeans
2020-12-20,52.63157894736842,slim jeans,Jeans
2020-12-27,60.526315789473685,slim jeans,Jeans
2021-01-03,44.73684210526316,slim jeans,Jeans
2021-01-10,47.368421052631575,slim jeans,Jeans
2021-01-17,44.73684210526316,slim jeans,Jeans
2021-01-24,47.368421052631575,slim jeans,Jeans
2021-01-31,47.368421052631575,slim jeans,Jeans
2021-02-07,44.73684210526316,slim jeans,Jeans
2021-02-14,50.0,slim jeans,Jeans
2021-02-21,52.63157894736842,slim jeans,Jeans
2021-02-28,47.368421052631575,slim jeans,Jeans
2021-03-07,55.26315789473685,slim jeans,Jeans
2021-03-14,52.63157894736842,slim jeans,Jeans
2021-03-21,47.368421052631575,slim jeans,Jeans
2021-03-28,50.0,slim jeans,Jeans
2021-04-04,47.368421052631575,slim jeans,Jeans
2021-04-11,52.63157894736842,slim jeans,Jeans
2021-04-18,47.368421052631575,slim jeans,Jeans
2021-04-25,52.63157894736842,slim jeans,Jeans
2021-05-02,44.73684210526316,slim jeans,Jeans
2021-05-09,47.368421052631575,slim jeans,Jeans
2021-05-16,44.73684210526316,slim jeans,Jeans
2021-05-23,44.73684210526316,slim jeans,Jeans
2021-05-30,42.10526315789473,slim jeans,Jeans
2021-06-06,42.10526315789473,slim jeans,Jeans
2021-06-13,39.473684210526315,slim jeans,Jeans
2021-06-20,39.473684210526315,slim jeans,Jeans
2021-06-27,42.10526315789473,slim jeans,Jeans
2021-07-04,39.473684210526315,slim jeans,Jeans
2021-07-11,42.10526315789473,slim jeans,Jeans
2021-07-18,39.473684210526315,slim jeans,Jeans
2021-07-25,47.368421052631575,slim jeans,Jeans
2021-08-01,47.368421052631575,slim jeans,Jeans
2021-08-08,47.368421052631575,slim jeans,Jeans
2021-08-15,50.0,slim jeans,Jeans
2021-08-22,47.368421052631575,slim jeans,Jeans
2021-08-29,52.63157894736842,slim jeans,Jeans
2021-09-05,50.0,slim jeans,Jeans
2021-09-12,52.63157894736842,slim jeans,Jeans
2021-09-19,50.0,slim jeans,Jeans
2021-09-26,60.526315789473685,slim jeans,Jeans
2021-10-03,57.89473684210527,slim jeans,Jeans
2021-10-10,63.1578947368421,slim jeans,Jeans
2021-10-17,63.1578947368421,slim jeans,Jeans
2021-10-24,60.526315789473685,slim jeans,Jeans
2021-10-31,65.78947368421053,slim jeans,Jeans
2021-11-07,65.78947368421053,slim jeans,Jeans
2021-11-14,68.42105263157895,slim jeans,Jeans
2021-11-21,94.73684210526315,slim jeans,Jeans
2021-11-28,86.8421052631579,slim jeans,Jeans
2021-12-05,76.31578947368422,slim jeans,Jeans
2021-12-12,71.05263157894737,slim jeans,Jeans
2021-12-19,63.1578947368421,slim jeans,Jeans
2021-12-26,63.1578947368421,slim jeans,Jeans
2022-01-02,63.1578947368421,slim jeans,Jeans
2022-01-09,57.89473684210527,slim jeans,Jeans
2022-01-16,50.0,slim jeans,Jeans
2022-01-23,57.89473684210527,slim jeans,Jeans
2022-01-30,50.0,slim jeans,Jeans
2022-02-06,63.1578947368421,slim jeans,Jeans
2022-02-13,57.89473684210527,slim jeans,Jeans
2022-02-20,57.89473684210527,slim jeans,Jeans
2022-02-27,57.89473684210527,slim jeans,Jeans
2022-03-06,52.63157894736842,slim jeans,Jeans
2022-03-13,57.89473684210527,slim jeans,Jeans
2022-03-20,57.89473684210527,slim jeans,Jeans
2022-03-27,55.26315789473685,slim jeans,Jeans
2022-04-03,52.63157894736842,slim jeans,Jeans
2022-04-10,52.63157894736842,slim jeans,Jeans
2022-04-17,47.368421052631575,slim jeans,Jeans
2022-04-24,47.368421052631575,slim jeans,Jeans
2022-05-01,47.368421052631575,slim jeans,Jeans
2022-05-08,44.73684210526316,slim jeans,Jeans
2022-05-15,39.473684210526315,slim jeans,Jeans
2022-05-22,39.473684210526315,slim jeans,Jeans
2022-05-29,36.84210526315789,slim jeans,Jeans
2022-06-05,36.84210526315789,slim jeans,Jeans
2022-06-12,36.84210526315789,slim jeans,Jeans
2022-06-19,36.84210526315789,slim jeans,Jeans
2022-06-26,34.21052631578947,slim jeans,Jeans
2022-07-03,36.84210526315789,slim jeans,Jeans
2022-07-10,39.473684210526315,slim jeans,Jeans
2022-07-17,42.10526315789473,slim jeans,Jeans
2022-07-24,44.73684210526316,slim jeans,Jeans
2022-07-31,47.368421052631575,slim jeans,Jeans
2022-08-07,52.63157894736842,slim jeans,Jeans
2022-08-14,47.368421052631575,slim jeans,Jeans
2022-08-21,44.73684210526316,slim jeans,Jeans
2022-08-28,44.73684210526316,slim jeans,Jeans
2022-09-04,44.73684210526316,slim jeans,Jeans
2022-09-11,50.0,slim jeans,Jeans
2022-09-18,55.26315789473685,slim jeans,Jeans
2022-09-25,55.26315789473685,slim jeans,Jeans
2022-10-02,55.26315789473685,slim jeans,Jeans
2022-10-09,57.89473684210527,slim jeans,Jeans
2022-10-16,60.526315789473685,slim jeans,Jeans
2022-10-23,57.89473684210527,slim jeans,Jeans
2022-10-30,57.89473684210527,slim jeans,Jeans
2022-11-06,55.26315789473685,slim jeans,Jeans
2022-11-13,60.526315789473685,slim jeans,Jeans
2022-11-20,81.57894736842105,slim jeans,Jeans
2022-11-27,76.31578947368422,slim jeans,Jeans
2022-12-04,65.78947368421053,slim jeans,Jeans
2022-12-11,63.1578947368421,slim jeans,Jeans
2022-12-18,63.1578947368421,slim jeans,Jeans
2022-12-25,65.78947368421053,slim jeans,Jeans
2023-01-01,55.26315789473685,slim jeans,Jeans
2023-01-08,57.89473684210527,slim jeans,Jeans
2023-01-15,52.63157894736842,slim jeans,Jeans
2023-01-22,52.63157894736842,slim jeans,Jeans
2023-01-29,55.26315789473685,slim jeans,Jeans
2023-02-05,50.0,slim jeans,Jeans
2023-02-12,55.26315789473685,slim jeans,Jeans
2023-02-19,55.26315789473685,slim jeans,Jeans
2023-02-26,50.0,slim jeans,Jeans
2023-03-05,52.63157894736842,slim jeans,Jeans
2023-03-12,52.63157894736842,slim jeans,Jeans
2023-03-19,52.63157894736842,slim jeans,Jeans
2023-03-26,50.0,slim jeans,Jeans
2023-04-02,44.73684210526316,slim jeans,Jeans
2023-04-09,42.10526315789473,slim jeans,Jeans
2023-04-16,44.73684210526316,slim jeans,Jeans
2023-04-23,44.73684210526316,slim jeans,Jeans
2023-04-30,42.10526315789473,slim jeans,Jeans
2023-05-07,39.473684210526315,slim jeans,Jeans
2023-05-14,42.10526315789473,slim jeans,Jeans
2023-05-21,42.10526315789473,slim jeans,Jeans
2023-05-28,42.10526315789473,slim jeans,Jeans
2023-06-04,36.84210526315789,slim jeans,Jeans
2023-06-11,42.10526315789473,slim jeans,Jeans
2023-06-18,42.10526315789473,slim jeans,Jeans
2023-06-25,36.84210526315789,slim jeans,Jeans
2023-07-02,39.473684210526315,slim jeans,Jeans
2023-07-09,39.473684210526315,slim jeans,Jeans
2023-07-16,39.473684210526315,slim jeans,Jeans
2023-07-23,42.10526315789473,slim jeans,Jeans
2023-07-30,44.73684210526316,slim jeans,Jeans
2023-08-06,44.73684210526316,slim jeans,Jeans
2023-08-13,42.10526315789473,slim jeans,Jeans
2023-08-20,47.368421052631575,slim jeans,Jeans
2023-08-27,44.73684210526316,slim jeans,Jeans
2023-09-03,44.73684210526316,slim jeans,Jeans
2023-09-10,44.73684210526316,slim jeans,Jeans
2023-09-17,50.0,slim jeans,Jeans
2023-09-24,52.63157894736842,slim jeans,Jeans
2023-10-01,50.0,slim jeans,Jeans
2023-10-08,63.1578947368421,slim jeans,Jeans
2023-10-15,63.1578947368421,slim jeans,Jeans
2023-10-22,57.89473684210527,slim jeans,Jeans
2023-10-29,55.26315789473685,slim jeans,Jeans
2023-11-05,60.526315789473685,slim jeans,Jeans
2023-11-12,63.1578947368421,slim jeans,Jeans
2023-11-19,89.47368421052632,slim jeans,Jeans
2023-11-26,78.94736842105263,slim jeans,Jeans
2023-12-03,65.78947368421053,slim jeans,Jeans
2023-12-10,71.05263157894737,slim jeans,Jeans
2023-12-17,65.78947368421053,slim jeans,Jeans
2023-12-24,71.05263157894737,slim jeans,Jeans
2023-12-31,57.89473684210527,slim jeans,Jeans
2024-01-07,52.63157894736842,slim jeans,Jeans
2024-01-14,55.26315789473685,slim jeans,Jeans
2024-01-21,52.63157894736842,slim jeans,Jeans
2024-01-28,52.63157894736842,slim jeans,Jeans
2024-02-04,52.63157894736842,slim jeans,Jeans
2024-02-11,50.0,slim jeans,Jeans
2024-02-18,55.26315789473685,slim jeans,Jeans
2024-02-25,55.26315789473685,slim jeans,Jeans
2024-03-03,52.63157894736842,slim jeans,Jeans
2024-03-10,50.0,slim jeans,Jeans
2024-03-17,50.0,slim jeans,Jeans
2024-03-24,52.63157894736842,slim jeans,Jeans
2024-03-31,50.0,slim jeans,Jeans
2024-04-07,44.73684210526316,slim jeans,Jeans
2024-04-14,44.73684210526316,slim jeans,Jeans
2024-04-21,47.368421052631575,slim jeans,Jeans
2024-04-28,44.73684210526316,slim jeans,Jeans
2024-05-05,42.10526315789473,slim jeans,Jeans
2024-05-12,44.73684210526316,slim jeans,Jeans
2024-05-19,42.10526315789473,slim jeans,Jeans
2024-05-26,42.10526315789473,slim jeans,Jeans
2024-06-02,42.10526315789473,slim jeans,Jeans
2024-06-09,42.10526315789473,slim jeans,Jeans
2024-06-16,36.84210526315789,slim jeans,Jeans
2024-06-23,36.84210526315789,slim jeans,Jeans
2024-06-30,39.473684210526315,slim jeans,Jeans
2024-07-07,39.473684210526315,slim jeans,Jeans
2024-07-14,39.473684210526315,slim jeans,Jeans
2024-07-21,44.73684210526316,slim jeans,Jeans
2024-07-28,47.368421052631575,slim jeans,Jeans
2024-08-04,50.0,slim jeans,Jeans
2024-08-11,50.0,slim jeans,Jeans
2024-08-18,47.368421052631575,slim jeans,Jeans
2024-08-25,55.26315789473685,slim jeans,Jeans
2024-09-01,55.26315789473685,slim jeans,Jeans
2024-09-08,55.26315789473685,slim jeans,Jeans
2024-09-15,47.368421052631575,slim jeans,Jeans
